,lat_topleft,lon_topleft, similarity
north-america_38_0,37.78321893502076,-121.89591146439658,0.68155296
north-america_38_1,37.78321893502076,-121.89591146439658,0.68155296
north-america_38_2,37.78321893502076,-121.89591146439658,0.68155296
north-america_39_0,38.360076704738674,-122.7692046653567,0.54727008
north-america_39_1,38.360076704738674,-122.7692046653567,0.54727008
north-america_39_2,38.360076704738674,-122.7692046653567,0.54727008
north-america_40_0,38.56308801403486,-121.9719594609441,0.50056272
north-america_40_1,38.56308801403486,-121.9719594609441,0.50056272
north-america_40_2,38.56308801403486,-121.9719594609441,0.50056272
north-america_41_0,38.71005134352134,-121.52953589056423,0.4878512
north-america_41_1,38.71005134352134,-121.52953589056423,0.4878512
north-america_41_2,38.71005134352134,-121.52953589056423,0.4878512
north-america_42_0,38.12283220870145,-121.4536406270379,0.48773264
north-america_42_1,38.12283220870145,-121.4536406270379,0.48773264
north-america_42_2,38.12283220870145,-121.4536406270379,0.48773264
north-america_43_0,38.09522114419649,-120.47102471989332,0.6876816
north-america_43_1,38.09522114419649,-120.47102471989332,0.6876816
north-america_43_2,38.09522114419649,-120.47102471989332,0.6876816
north-america_44_0,37.72914812830936,-121.07912374467004,0.43189696
north-america_44_1,37.72914812830936,-121.07912374467004,0.43189696
north-america_44_2,37.72914812830936,-121.07912374467004,0.43189696
north-america_45_0,39.325294494628906,-120.28358459472658,0.82832048
north-america_45_1,39.325294494628906,-120.28358459472658,0.82832048
north-america_45_2,39.325294494628906,-120.28358459472658,0.82832048
north-america_46_0,39.03043733277449,-120.13335920549898,0.75126768
north-america_46_1,39.03043733277449,-120.13335920549898,0.75126768
north-america_46_2,39.03043733277449,-120.13335920549898,0.75126768
north-america_47_0,39.34660655486626,-121.18570857160674,0.82367312
north-america_47_1,39.34660655486626,-121.18570857160674,0.82367312
north-america_47_2,39.34660655486626,-121.18570857160674,0.82367312
north-america_48_0,39.855489344610845,-121.96897198719236,0.57703344
north-america_48_1,39.855489344610845,-121.96897198719236,0.57703344
north-america_48_2,39.855489344610845,-121.96897198719236,0.57703344
north-america_49_0,39.05854005557703,-122.77466912980088,0.5815216
north-america_49_1,39.05854005557703,-122.77466912980088,0.5815216
north-america_49_2,39.05854005557703,-122.77466912980088,0.5815216
north-america_50_0,39.18705293359734,-123.0797849492836,0.63645936
north-america_50_1,39.18705293359734,-123.0797849492836,0.63645936
north-america_50_2,39.18705293359734,-123.0797849492836,0.63645936
north-america_51_0,39.33382773454805,-123.89303640117794,0.99561072
north-america_51_1,39.33382773454805,-123.89303640117794,0.99561072
north-america_51_2,39.33382773454805,-123.89303640117794,0.99561072
north-america_52_0,39.2686053321971,-122.291562330499,0.59957968
north-america_52_1,39.2686053321971,-122.291562330499,0.59957968
north-america_52_2,39.2686053321971,-122.291562330499,0.59957968
north-america_53_0,39.25632091211421,-121.76463521891549,0.4712112
north-america_53_1,39.25632091211421,-121.76463521891549,0.4712112
north-america_53_2,39.25632091211421,-121.76463521891549,0.4712112
north-america_54_0,40.28699261883792,-122.38296577426468,0.57001152
north-america_54_1,40.28699261883792,-122.38296577426468,0.57001152
north-america_54_2,40.28699261883792,-122.38296577426468,0.57001152
north-america_55_0,40.37890775491063,-122.65086154905974,0.6228888
north-america_55_1,40.37890775491063,-122.65086154905974,0.6228888
north-america_55_2,40.37890775491063,-122.65086154905974,0.6228888
north-america_56_0,40.72231953258223,-122.52602767453348,0.58019152
north-america_56_1,40.72231953258223,-122.52602767453348,0.58019152
north-america_56_2,40.72231953258223,-122.52602767453348,0.58019152
north-america_57_0,40.90059199649483,-124.31085823941125,0.98835584
north-america_57_1,40.90059199649483,-124.31085823941125,0.98835584
north-america_57_2,40.90059199649483,-124.31085823941125,0.98835584
north-america_58_0,40.23108664793629,-123.97396208516471,0.98368064
north-america_58_1,40.23108664793629,-123.97396208516471,0.98368064
north-america_58_2,40.23108664793629,-123.97396208516471,0.98368064
north-america_59_0,45.06187074504257,-123.17591588126028,0.94604512
north-america_59_1,45.06187074504257,-123.17591588126028,0.94604512
north-america_59_2,45.06187074504257,-123.17591588126028,0.94604512
north-america_60_0,44.18422766982764,-123.33730372250402,0.95446656
north-america_60_1,44.18422766982764,-123.33730372250402,0.95446656
north-america_60_2,44.18422766982764,-123.33730372250402,0.95446656
north-america_61_0,44.11359299258172,-124.2656938966153,0.99002896
north-america_61_1,44.11359299258172,-124.2656938966153,0.99002896
north-america_61_2,44.11359299258172,-124.2656938966153,0.99002896
north-america_62_0,43.80736089174628,-124.28676168157573,0.98908672
north-america_62_1,43.80736089174628,-124.28676168157573,0.98908672
north-america_62_2,43.80736089174628,-124.28676168157573,0.98908672
north-america_63_0,43.50670014275217,-124.39609052801336,0.98334896
north-america_63_1,43.50670014275217,-124.39609052801336,0.98334896
north-america_63_2,43.50670014275217,-124.39609052801336,0.98334896
north-america_64_0,43.3860235309137,-123.50413471608358,0.96098704
north-america_64_1,43.3860235309137,-123.50413471608358,0.96098704
north-america_64_2,43.3860235309137,-123.50413471608358,0.96098704
north-america_65_0,43.39060377948793,-123.34586450260817,0.9755304
north-america_65_1,43.39060377948793,-123.34586450260817,0.9755304
north-america_65_2,43.39060377948793,-123.34586450260817,0.9755304
north-america_66_0,42.55104499602757,-123.4750737914311,0.97655008
north-america_66_1,42.55104499602757,-123.4750737914311,0.97655008
north-america_66_2,42.55104499602757,-123.4750737914311,0.97655008
north-america_67_0,42.12145233154297,-121.55098058107336,0.60439904
north-america_67_1,42.12145233154297,-121.55098058107336,0.60439904
north-america_67_2,42.12145233154297,-121.55098058107336,0.60439904
north-america_68_0,42.32054901123048,-121.88552772312867,0.5619456
north-america_68_1,42.32054901123048,-121.88552772312867,0.5619456
north-america_68_2,42.32054901123048,-121.88552772312867,0.5619456
north-america_69_0,41.43790154338737,-122.46053746438332,0.8558216
north-america_69_1,41.43790154338737,-122.46053746438332,0.8558216
north-america_69_2,41.43790154338737,-122.46053746438332,0.8558216
north-america_70_0,39.91249473537784,-123.40531991006094,0.98505088
north-america_70_1,39.91249473537784,-123.40531991006094,0.98505088
north-america_70_2,39.91249473537784,-123.40531991006094,0.98505088
north-america_71_0,40.663411029567285,-123.32384342052656,0.99345648
north-america_71_1,40.663411029567285,-123.32384342052656,0.99345648
north-america_71_2,40.663411029567285,-123.32384342052656,0.99345648
north-america_72_0,41.90913300427974,-123.52925128232052,0.98706384
north-america_72_1,41.90913300427974,-123.52925128232052,0.98706384
north-america_72_2,41.90913300427974,-123.52925128232052,0.98706384
north-america_73_0,42.00147643939717,-124.3021048581073,0.988132
north-america_73_1,42.00147643939717,-124.3021048581073,0.988132
north-america_73_2,42.00147643939717,-124.3021048581073,0.988132
north-america_74_0,42.58952594526927,-122.94669839052052,0.55444288
north-america_74_1,42.58952594526927,-122.94669839052052,0.55444288
north-america_74_2,42.58952594526927,-122.94669839052052,0.55444288
north-america_75_0,44.86339956821147,-123.95745603031708,0.9911096
north-america_75_1,44.86339956821147,-123.95745603031708,0.9911096
north-america_75_2,44.86339956821147,-123.95745603031708,0.9911096
north-america_76_0,24.685032234878687,-81.880133789572,0.99430544
north-america_76_1,24.685032234878687,-81.880133789572,0.99430544
north-america_76_2,24.685032234878687,-81.880133789572,0.99430544
north-america_77_0,24.794948251540504,-81.5107931758619,0.98908656
north-america_77_1,24.794948251540504,-81.5107931758619,0.98908656
north-america_77_2,24.794948251540504,-81.5107931758619,0.98908656
north-america_78_0,25.432492373057848,-80.40606991137112,0.87562176
north-america_78_1,25.432492373057848,-80.40606991137112,0.87562176
north-america_78_2,25.432492373057848,-80.40606991137112,0.87562176
north-america_79_0,25.90519682769993,-80.41405728800522,0.60422
north-america_79_1,25.90519682769993,-80.41405728800522,0.60422
north-america_79_2,25.90519682769993,-80.41405728800522,0.60422
north-america_80_0,25.593933162260807,-80.58986882351873,0.5271016
north-america_80_1,25.593933162260807,-80.58986882351873,0.5271016
north-america_80_2,25.593933162260807,-80.58986882351873,0.5271016
north-america_81_0,26.76238883328101,-80.2415771484375,0.51128624
north-america_81_1,26.76238883328101,-80.2415771484375,0.51128624
north-america_81_2,26.76238883328101,-80.2415771484375,0.51128624
north-america_82_0,26.86426162719725,-81.06045792335313,0.67664192
north-america_82_1,26.86426162719725,-81.06045792335313,0.67664192
north-america_82_2,26.86426162719725,-81.06045792335313,0.67664192
north-america_83_0,26.141843873997267,-81.76633969730929,0.95973728
north-america_83_1,26.141843873997267,-81.76633969730929,0.95973728
north-america_83_2,26.141843873997267,-81.76633969730929,0.95973728
north-america_84_0,26.76284170304688,-82.10344849796742,0.95086176
north-america_84_1,26.76284170304688,-82.10344849796742,0.95086176
north-america_84_2,26.76284170304688,-82.10344849796742,0.95086176
north-america_85_0,27.218368615754727,-82.34850013451023,0.94754464
north-america_85_1,27.218368615754727,-82.34850013451023,0.94754464
north-america_85_2,27.218368615754727,-82.34850013451023,0.94754464
north-america_86_0,27.543352298874133,-82.6712512945421,0.95457008
north-america_86_1,27.543352298874133,-82.6712512945421,0.95457008
north-america_86_2,27.543352298874133,-82.6712512945421,0.95457008
north-america_87_0,27.75839039618693,-82.21808405734059,0.96985856
north-america_87_1,27.75839039618693,-82.21808405734059,0.96985856
north-america_87_2,27.75839039618693,-82.21808405734059,0.96985856
north-america_88_0,28.01427901369665,-81.68295041508273,0.96891296
north-america_88_1,28.01427901369665,-81.68295041508273,0.96891296
north-america_88_2,28.01427901369665,-81.68295041508273,0.96891296
north-america_89_0,28.691968175091727,-80.94073495021523,0.63923648
north-america_89_1,28.691968175091727,-80.94073495021523,0.63923648
north-america_89_2,28.691968175091727,-80.94073495021523,0.63923648
north-america_90_0,28.176156534239134,-80.76018537701007,0.59550256
north-america_90_1,28.176156534239134,-80.76018537701007,0.59550256
north-america_90_2,28.176156534239134,-80.76018537701007,0.59550256
north-america_91_0,27.41998719554716,-80.47140349177862,0.48617696
north-america_91_1,27.41998719554716,-80.47140349177862,0.48617696
north-america_91_2,27.41998719554716,-80.47140349177862,0.48617696
north-america_92_0,28.87766467922525,-82.65213533894787,0.96426496
north-america_92_1,28.87766467922525,-82.65213533894787,0.96426496
north-america_92_2,28.87766467922525,-82.65213533894787,0.96426496
north-america_93_0,28.17228317260741,-82.49472371770854,0.94220192
north-america_93_1,28.17228317260741,-82.49472371770854,0.94220192
north-america_93_2,28.17228317260741,-82.49472371770854,0.94220192
north-america_94_0,29.33468088987944,-81.15288548538858,0.97229808
north-america_94_1,29.33468088987944,-81.15288548538858,0.97229808
north-america_94_2,29.33468088987944,-81.15288548538858,0.97229808
north-america_95_0,28.66864967998509,-81.52986582086564,0.93731104
north-america_95_1,28.66864967998509,-81.52986582086564,0.93731104
north-america_95_2,28.66864967998509,-81.52986582086564,0.93731104
north-america_96_0,29.30793903174484,-82.25647782008622,0.94838576
north-america_96_1,29.30793903174484,-82.25647782008622,0.94838576
north-america_96_2,29.30793903174484,-82.25647782008622,0.94838576
north-america_97_0,25.969389112054127,-81.51034401821984,0.98039968
north-america_97_1,25.969389112054127,-81.51034401821984,0.98039968
north-america_97_2,25.969389112054127,-81.51034401821984,0.98039968
north-america_98_0,28.90838322179266,-82.16526743182985,0.9694688
north-america_98_1,28.90838322179266,-82.16526743182985,0.9694688
north-america_98_2,28.90838322179266,-82.16526743182985,0.9694688
north-america_99_0,26.299034118652333,-80.3579687256296,0.48676704
north-america_99_1,26.299034118652333,-80.3579687256296,0.48676704
north-america_99_2,26.299034118652333,-80.3579687256296,0.48676704
senegal_0_0,14.840802255917628,-17.571524222354913,0.99452
senegal_0_1,14.840802255917628,-17.571524222354913,0.99452
senegal_0_2,14.840802255917628,-17.571524222354913,0.99452
senegal_1_0,14.880014074009232,-17.421706174230096,0.97475488
senegal_1_1,14.880014074009232,-17.421706174230096,0.97475488
senegal_1_2,14.880014074009232,-17.421706174230096,0.97475488
senegal_2_0,14.787382317344504,-17.182734326259208,0.94386
senegal_2_1,14.787382317344504,-17.182734326259208,0.94386
senegal_2_2,14.787382317344504,-17.182734326259208,0.94386
senegal_3_0,15.024794970241588,-17.23900064434304,0.96326368
senegal_3_1,15.024794970241588,-17.23900064434304,0.96326368
senegal_3_2,15.024794970241588,-17.23900064434304,0.96326368
senegal_4_0,15.030306124986293,-17.11204738403217,0.9590576
senegal_4_1,15.030306124986293,-17.11204738403217,0.9590576
senegal_4_2,15.030306124986293,-17.11204738403217,0.9590576
senegal_5_0,15.012014964303958,-17.002545986516328,0.94397552
senegal_5_1,15.012014964303958,-17.002545986516328,0.94397552
senegal_5_2,15.012014964303958,-17.002545986516328,0.94397552
senegal_6_0,14.616351885820231,-16.976288726588283,0.95154032
senegal_6_1,14.616351885820231,-16.976288726588283,0.95154032
senegal_6_2,14.616351885820231,-16.976288726588283,0.95154032
senegal_7_0,14.5369085775182,-17.08713568968167,0.97192848
senegal_7_1,14.5369085775182,-17.08713568968167,0.97192848
senegal_7_2,14.5369085775182,-17.08713568968167,0.97192848
senegal_8_0,15.225270602137655,-16.75165339327811,0.948816
senegal_8_1,15.225270602137655,-16.75165339327811,0.948816
senegal_8_2,15.225270602137655,-16.75165339327811,0.948816
senegal_9_0,15.19914722882616,-16.66373420151562,0.9476488
senegal_9_1,15.19914722882616,-16.66373420151562,0.9476488
senegal_9_2,15.19914722882616,-16.66373420151562,0.9476488
senegal_10_0,14.9190530759732,-16.756299692092707,0.9520544
senegal_10_1,14.9190530759732,-16.756299692092707,0.9520544
senegal_10_2,14.9190530759732,-16.756299692092707,0.9520544
senegal_11_0,14.620414955196807,-16.721709225987905,0.96983072
senegal_11_1,14.620414955196807,-16.721709225987905,0.96983072
senegal_11_2,14.620414955196807,-16.721709225987905,0.96983072
senegal_12_0,14.76774440399837,-16.345025460262267,0.94888928
senegal_12_1,14.76774440399837,-16.345025460262267,0.94888928
senegal_12_2,14.76774440399837,-16.345025460262267,0.94888928
senegal_13_0,14.97640599352134,-16.00827980041504,0.97185936
senegal_13_1,14.97640599352134,-16.00827980041504,0.97185936
senegal_13_2,14.97640599352134,-16.00827980041504,0.97185936
senegal_14_0,14.249979841788273,-16.187839319459037,0.97004704
senegal_14_1,14.249979841788273,-16.187839319459037,0.97004704
senegal_14_2,14.249979841788273,-16.187839319459037,0.97004704
senegal_15_0,14.036109742113078,-16.708636074770872,0.97620048
senegal_15_1,14.036109742113078,-16.708636074770872,0.97620048
senegal_15_2,14.036109742113078,-16.708636074770872,0.97620048
senegal_16_0,13.7783857742619,-16.546260831285302,0.96726992
senegal_16_1,13.7783857742619,-16.546260831285302,0.96726992
senegal_16_2,13.7783857742619,-16.546260831285302,0.96726992
senegal_17_0,13.554123338084397,-16.80827522277832,0.9663344
senegal_17_1,13.554123338084397,-16.80827522277832,0.9663344
senegal_17_2,13.554123338084397,-16.80827522277832,0.9663344
senegal_18_0,13.383993692967485,-16.761330257683774,0.9277032
senegal_18_1,13.383993692967485,-16.761330257683774,0.9277032
senegal_18_2,13.383993692967485,-16.761330257683774,0.9277032
senegal_19_0,12.918808782127464,-16.33615517226367,0.96894848
senegal_19_1,12.918808782127464,-16.33615517226367,0.96894848
senegal_19_2,12.918808782127464,-16.33615517226367,0.96894848
senegal_20_0,12.976015212932763,-16.612316878617413,0.95845504
senegal_20_1,12.976015212932763,-16.612316878617413,0.95845504
senegal_20_2,12.976015212932763,-16.612316878617413,0.95845504
senegal_21_0,13.012644720638336,-16.473867090018434,0.95435648
senegal_21_1,13.012644720638336,-16.473867090018434,0.95435648
senegal_21_2,13.012644720638336,-16.473867090018434,0.95435648
senegal_22_0,13.347771209873793,-16.196082694107382,0.95460992
senegal_22_1,13.347771209873793,-16.196082694107382,0.95460992
senegal_22_2,13.347771209873793,-16.196082694107382,0.95460992
senegal_23_0,12.677733872788084,-16.397612500378475,0.96697056
senegal_23_1,12.677733872788084,-16.397612500378475,0.96697056
senegal_23_2,12.677733872788084,-16.397612500378475,0.96697056
senegal_24_0,12.670112483624708,-16.6972485966281,0.97510512
senegal_24_1,12.670112483624708,-16.6972485966281,0.97510512
senegal_24_2,12.670112483624708,-16.6972485966281,0.97510512
senegal_25_0,12.356796239813216,-16.60120270975714,0.98151328
senegal_25_1,12.356796239813216,-16.60120270975714,0.98151328
senegal_25_2,12.356796239813216,-16.60120270975714,0.98151328
senegal_26_0,12.360939491705064,-16.062841226807677,0.97047552
senegal_26_1,12.360939491705064,-16.062841226807677,0.97047552
senegal_26_2,12.360939491705064,-16.062841226807677,0.97047552
senegal_27_0,11.885446710598986,-16.174855999770408,0.99085008
senegal_27_1,11.885446710598986,-16.174855999770408,0.99085008
senegal_27_2,11.885446710598986,-16.174855999770408,0.99085008
senegal_28_0,12.000566663216109,-16.005319174674707,0.98069952
senegal_28_1,12.000566663216109,-16.005319174674707,0.98069952
senegal_28_2,12.000566663216109,-16.005319174674707,0.98069952
senegal_29_0,11.973539870466208,-15.706666456866024,0.96757312
senegal_29_1,11.973539870466208,-15.706666456866024,0.96757312
senegal_29_2,11.973539870466208,-15.706666456866024,0.96757312
senegal_30_0,12.12125444461282,-15.5893708423439,0.95106864
senegal_30_1,12.12125444461282,-15.5893708423439,0.95106864
senegal_30_2,12.12125444461282,-15.5893708423439,0.95106864
senegal_31_0,12.594773518288118,-15.35264573625762,0.96446352
senegal_31_1,12.594773518288118,-15.35264573625762,0.96446352
senegal_31_2,12.594773518288118,-15.35264573625762,0.96446352
senegal_32_0,11.26868907061712,-16.255766424968133,0.98187728
senegal_32_1,11.26868907061712,-16.255766424968133,0.98187728
senegal_32_2,11.26868907061712,-16.255766424968133,0.98187728
senegal_33_0,11.398666017595154,-15.22863674409311,0.96619088
senegal_33_1,11.398666017595154,-15.22863674409311,0.96619088
senegal_33_2,11.398666017595154,-15.22863674409311,0.96619088
senegal_34_0,11.662483934743198,-15.271809738668669,0.97857424
senegal_34_1,11.662483934743198,-15.271809738668669,0.97857424
senegal_34_2,11.662483934743198,-15.271809738668669,0.97857424
senegal_35_0,11.39582171219816,-15.36985113778162,0.96326448
senegal_35_1,11.39582171219816,-15.36985113778162,0.96326448
senegal_35_2,11.39582171219816,-15.36985113778162,0.96326448
senegal_36_0,12.81887353532294,-15.673334585833311,0.9576744
senegal_36_1,12.81887353532294,-15.673334585833311,0.9576744
senegal_36_2,12.81887353532294,-15.673334585833311,0.9576744
senegal_37_0,12.985391646359378,-15.440722511437068,0.955032
senegal_37_1,12.985391646359378,-15.440722511437068,0.955032
senegal_37_2,12.985391646359378,-15.440722511437068,0.955032
senegal_38_0,13.556159713791164,-15.6518383969111,0.95813264
senegal_38_1,13.556159713791164,-15.6518383969111,0.95813264
senegal_38_2,13.556159713791164,-15.6518383969111,0.95813264
senegal_39_0,14.342542584790996,-15.798059369202177,0.96336704
senegal_39_1,14.342542584790996,-15.798059369202177,0.96336704
senegal_39_2,14.342542584790996,-15.798059369202177,0.96336704
senegal_40_0,13.818461670060062,-15.317426449453947,0.96806448
senegal_40_1,13.818461670060062,-15.317426449453947,0.96806448
senegal_40_2,13.818461670060062,-15.317426449453947,0.96806448
senegal_41_0,15.761819930997504,-15.465629437415975,0.98894592
senegal_41_1,15.761819930997504,-15.465629437415975,0.98894592
senegal_41_2,15.761819930997504,-15.465629437415975,0.98894592
senegal_42_0,16.01669165295017,-15.940894545099365,0.98158752
senegal_42_1,16.01669165295017,-15.940894545099365,0.98158752
senegal_42_2,16.01669165295017,-15.940894545099365,0.98158752
senegal_43_0,16.57824465420237,-15.796801727804407,0.96830592
senegal_43_1,16.57824465420237,-15.796801727804407,0.96830592
senegal_43_2,16.57824465420237,-15.796801727804407,0.96830592
senegal_44_0,16.639833207083846,-15.340811961495758,0.97091744
senegal_44_1,16.639833207083846,-15.340811961495758,0.97091744
senegal_44_2,16.639833207083846,-15.340811961495758,0.97091744
senegal_45_0,16.611068944381184,-14.6784206506774,0.73970016
senegal_45_1,16.611068944381184,-14.6784206506774,0.73970016
senegal_45_2,16.611068944381184,-14.6784206506774,0.73970016
senegal_46_0,15.86641820187428,-14.681636320757626,0.78123632
senegal_46_1,15.86641820187428,-14.681636320757626,0.78123632
senegal_46_2,15.86641820187428,-14.681636320757626,0.78123632
senegal_47_0,14.644493103027344,-14.519440740328871,0.60164736
senegal_47_1,14.644493103027344,-14.519440740328871,0.60164736
senegal_47_2,14.644493103027344,-14.519440740328871,0.60164736
senegal_48_0,15.730951942202951,-16.34008472619961,0.94416848
senegal_48_1,15.730951942202951,-16.34008472619961,0.94416848
senegal_48_2,15.730951942202951,-16.34008472619961,0.94416848
senegal_49_0,15.835012658449669,-16.578446972088535,0.96130736
senegal_49_1,15.835012658449669,-16.578446972088535,0.96130736
senegal_49_2,15.835012658449669,-16.578446972088535,0.96130736
senegal_50_0,16.135546046122258,-16.608184628310457,0.97453232
senegal_50_1,16.135546046122258,-16.608184628310457,0.97453232
senegal_50_2,16.135546046122258,-16.608184628310457,0.97453232
senegal_51_0,14.091131543477218,-14.909599235316312,0.61057536
senegal_51_1,14.091131543477218,-14.909599235316312,0.61057536
senegal_51_2,14.091131543477218,-14.909599235316312,0.61057536
senegal_52_0,13.388037237293627,-14.411917543786734,0.59502176
senegal_52_1,13.388037237293627,-14.411917543786734,0.59502176
senegal_52_2,13.388037237293627,-14.411917543786734,0.59502176
senegal_53_0,13.006111196956311,-15.052076038774166,0.51621856
senegal_53_1,13.006111196956311,-15.052076038774166,0.51621856
senegal_53_2,13.006111196956311,-15.052076038774166,0.51621856
senegal_54_0,12.398101776893483,-14.343203080487484,0.679896
senegal_54_1,12.398101776893483,-14.343203080487484,0.679896
senegal_54_2,12.398101776893483,-14.343203080487484,0.679896
senegal_55_0,12.265241416892597,-14.780919957348688,0.66150112
senegal_55_1,12.265241416892597,-14.780919957348688,0.66150112
senegal_55_2,12.265241416892597,-14.780919957348688,0.66150112
senegal_56_0,12.071060824533753,-14.394441694003191,0.64809008
senegal_56_1,12.071060824533753,-14.394441694003191,0.64809008
senegal_56_2,12.071060824533753,-14.394441694003191,0.64809008
senegal_57_0,16.25979672392056,-13.612641727325068,0.60304128
senegal_57_1,16.25979672392056,-13.612641727325068,0.60304128
senegal_57_2,16.25979672392056,-13.612641727325068,0.60304128
senegal_58_0,15.773083464309266,-13.370526729534085,0.57445872
senegal_58_1,15.773083464309266,-13.370526729534085,0.57445872
senegal_58_2,15.773083464309266,-13.370526729534085,0.57445872
senegal_59_0,15.070769097673926,-13.54839962182949,0.771612
senegal_59_1,15.070769097673926,-13.54839962182949,0.771612
senegal_59_2,15.070769097673926,-13.54839962182949,0.771612
senegal_60_0,14.297499345137153,-13.70897918842114,0.66944032
senegal_60_1,14.297499345137153,-13.70897918842114,0.66944032
senegal_60_2,14.297499345137153,-13.70897918842114,0.66944032
senegal_61_0,13.885776047449722,-13.784427201654022,0.62505472
senegal_61_1,13.885776047449722,-13.784427201654022,0.62505472
senegal_61_2,13.885776047449722,-13.784427201654022,0.62505472
senegal_62_0,13.252148251419998,-13.873670833028491,0.60856448
senegal_62_1,13.252148251419998,-13.873670833028491,0.60856448
senegal_62_2,13.252148251419998,-13.873670833028491,0.60856448
senegal_63_0,13.018771307701408,-14.011919832605091,0.65035888
senegal_63_1,13.018771307701408,-14.011919832605091,0.65035888
senegal_63_2,13.018771307701408,-14.011919832605091,0.65035888
senegal_64_0,12.976118037469387,-12.467840748220295,0.51157056
senegal_64_1,12.976118037469387,-12.467840748220295,0.51157056
senegal_64_2,12.976118037469387,-12.467840748220295,0.51157056
senegal_65_0,13.425434582991702,-12.433089837675588,0.59340272
senegal_65_1,13.425434582991702,-12.433089837675588,0.59340272
senegal_65_2,13.425434582991702,-12.433089837675588,0.59340272
senegal_66_0,14.296090549148946,-12.83110839420922,0.65236128
senegal_66_1,14.296090549148946,-12.83110839420922,0.65236128
senegal_66_2,14.296090549148946,-12.83110839420922,0.65236128
senegal_67_0,15.01752749551225,-12.573496701282714,0.63779088
senegal_67_1,15.01752749551225,-12.573496701282714,0.63779088
senegal_67_2,15.01752749551225,-12.573496701282714,0.63779088
senegal_68_0,13.295728431771147,-12.230034802770133,0.48871312
senegal_68_1,13.295728431771147,-12.230034802770133,0.48871312
senegal_68_2,13.295728431771147,-12.230034802770133,0.48871312
senegal_69_0,13.404148455423243,-13.48065504040017,0.63655584
senegal_69_1,13.404148455423243,-13.48065504040017,0.63655584
senegal_69_2,13.404148455423243,-13.48065504040017,0.63655584
south-america_0_0,-1.1818456868646965,-90.5474656253493,0.97847472
south-america_0_1,-1.1818456868646965,-90.5474656253493,0.97847472
south-america_0_2,-1.1818456868646965,-90.5474656253493,0.97847472
south-america_1_0,-1.2620592769956795,-89.7860666621027,0.99615984
south-america_1_1,-1.2620592769956795,-89.7860666621027,0.99615984
south-america_1_2,-1.2620592769956795,-89.7860666621027,0.99615984
south-america_2_0,14.466927860337613,-80.37042450023951,0.99994032
south-america_2_1,14.466927860337613,-80.37042450023951,0.99994032
south-america_2_2,14.466927860337613,-80.37042450023951,0.99994032
south-america_3_0,11.909457431353683,-66.25512616017745,0.97917296
south-america_3_1,11.909457431353683,-66.25512616017745,0.97917296
south-america_3_2,11.909457431353683,-66.25512616017745,0.97917296
south-america_4_0,11.9306228662247,-66.84507890703605,0.97179424
south-america_4_1,11.9306228662247,-66.84507890703605,0.97179424
south-america_4_2,11.9306228662247,-66.84507890703605,0.97179424
south-america_5_0,-3.143576740380121,-79.37683701125293,0.75024384
south-america_5_1,-3.143576740380121,-79.37683701125293,0.75024384
south-america_5_2,-3.143576740380121,-79.37683701125293,0.75024384
south-america_6_0,-1.403991076813921,-76.66930985060839,0.99929808
south-america_6_1,-1.403991076813921,-76.66930985060839,0.99929808
south-america_6_2,-1.403991076813921,-76.66930985060839,0.99929808
south-america_7_0,-1.5887420235389214,-78.07967469534822,0.94502352
south-america_7_1,-1.5887420235389214,-78.07967469534822,0.94502352
south-america_7_2,-1.5887420235389214,-78.07967469534822,0.94502352
south-america_8_0,-1.3300435252345897,-79.57619257784842,0.80442016
south-america_8_1,-1.3300435252345897,-79.57619257784842,0.80442016
south-america_8_2,-1.3300435252345897,-79.57619257784842,0.80442016
south-america_9_0,-1.4449443347665505,-80.91596221923827,0.8972112
south-america_9_1,-1.4449443347665505,-80.91596221923827,0.8972112
south-america_9_2,-1.4449443347665505,-80.91596221923827,0.8972112
south-america_10_0,-0.1400092095364067,-79.28032088669626,0.89754432
south-america_10_1,-0.1400092095364067,-79.28032088669626,0.89754432
south-america_10_2,-0.1400092095364067,-79.28032088669626,0.89754432
south-america_11_0,1.0636718859741134,-79.79357175260942,0.94977072
south-america_11_1,1.0636718859741134,-79.79357175260942,0.94977072
south-america_11_2,1.0636718859741134,-79.79357175260942,0.94977072
south-america_12_0,0.1268177929932985,-77.4951187250182,0.99245248
south-america_12_1,0.1268177929932985,-77.4951187250182,0.99245248
south-america_12_2,0.1268177929932985,-77.4951187250182,0.99245248
south-america_13_0,0.2010960864095568,-77.00353222598022,0.9775152
south-america_13_1,0.2010960864095568,-77.00353222598022,0.9775152
south-america_13_2,0.2010960864095568,-77.00353222598022,0.9775152
south-america_14_0,0.6026686572422036,-76.60872552482957,0.9798288
south-america_14_1,0.6026686572422036,-76.60872552482957,0.9798288
south-america_14_2,0.6026686572422036,-76.60872552482957,0.9798288
south-america_15_0,1.0499902135054873,-78.29913353284584,0.98235616
south-america_15_1,1.0499902135054873,-78.29913353284584,0.98235616
south-america_15_2,1.0499902135054873,-78.29913353284584,0.98235616
south-america_16_0,2.4643363454777547,-78.4385503422918,0.9412024
south-america_16_1,2.4643363454777547,-78.4385503422918,0.9412024
south-america_16_2,2.4643363454777547,-78.4385503422918,0.9412024
south-america_17_0,2.690717435864763,-78.4958965460652,0.94491296
south-america_17_1,2.690717435864763,-78.4958965460652,0.94491296
south-america_17_2,2.690717435864763,-78.4958965460652,0.94491296
