,lat_topleft,lon_topleft,height,width,building_label,road_label,lc_label,similarity,image_size
ghana-1_166_0,7.268034950124464,-2.856570044984831,448,384,ghana-1_166_label_building.tif,,True,0.9676688058035714,172032
ghana-1_167_0,7.268034950124464,-2.914636331497007,384,256,ghana-1_167_label_building.tif,,True,0.9433695475260416,98304
ghana-1_168_0,8.54994201660156,0.3669065833091735,256,448,,,True,0.82537841796875,114688
ghana-1_169_0,8.242052184684814,0.5525841234237081,256,256,ghana-1_169_label_building.tif,,True,0.930145263671875,65536
ghana-1_170_0,6.896113325067489,0.5183120350415967,256,256,ghana-1_170_label_building.tif,,True,0.99688720703125,65536
ghana-1_171_0,6.5499420166015625,0.5834994316101074,192,256,,,True,0.87841796875,49152
ghana-1_172_0,8.12493896484375,-0.749829351902008,256,256,,,True,0.803192138671875,65536
ghana-1_173_0,10.4755557794529,-0.3415159060332641,256,256,ghana-1_173_label_building.tif,,True,0.9781341552734376,65536
ghana-1_174_0,10.139213998581598,-1.0272620584226708,384,512,ghana-1_174_label_building.tif,,True,0.9442240397135416,196608
ghana-1_175_0,5.292952446601119,-1.9792083184117089,256,192,ghana-1_175_label_building.tif,,True,0.9274495442708334,49152
ghana-1_176_0,5.194832903735072,-2.1352363052980365,256,192,ghana-1_176_label_building.tif,,True,0.97161865234375,49152
ghana-1_177_0,5.027364245055142,-2.585792508289919,192,256,ghana-1_177_label_building.tif,,True,0.9943644205729166,49152
ghana-1_178_0,5.027095787171237,-2.256741935595976,192,320,ghana-1_178_label_building.tif,,True,0.9851399739583332,61440
ghana-1_179_0,4.893309772261517,-1.8356046197921163,128,128,ghana-1_179_label_building.tif,,True,0.9447021484375,16384
ghana-1_180_0,4.910695971566783,-1.82977606086282,64,128,ghana-1_180_label_building.tif,,True,0.935302734375,8192
ghana-1_181_0,4.991436313711503,-1.6679572370253004,64,192,ghana-1_181_label_building.tif,,True,0.9209798177083334,12288
ghana-1_182_0,5.0416107177734375,-1.5832785367965698,64,320,,,True,0.383740234375,20480
ghana-1_183_0,5.4510166469198325,-0.5699460311126437,256,320,ghana-1_183_label_building.tif,,True,0.9415771484375,81920
ghana-1_184_0,5.708811157497008,-0.043515128075056,384,256,ghana-1_184_label_building.tif,,True,0.9841206868489584,98304
ghana-1_185_0,5.87494659423828,0.2668359875679016,256,192,,,True,0.884521484375,49152
ghana-1_186_0,6.698337614977367,-1.4787486962734713,256,128,ghana-1_186_label_building.tif,,True,0.952545166015625,32768
ghana-1_187_0,6.298602679246685,-0.040254911007325,576,448,ghana-1_187_label_building.tif,,True,0.9469711061507936,258048
ghana-1_188_0,6.310416213578644,-0.0748565046760902,384,256,ghana-1_188_label_building.tif,,True,0.9439900716145834,98304
ghana-1_189_0,6.058273315429688,0.2335794419050216,384,384,,,True,0.8893025716145834,147456
ghana-1_190_0,9.409246643003348,-0.8508758158989875,128,192,ghana-1_190_label_building.tif,,True,0.9718424479166666,24576
ghana-1_191_0,6.206935269128104,-1.659503800951295,192,192,ghana-1_191_label_building.tif,,True,0.9632703993055556,36864
ghana-1_193_0,7.039009986750227,-1.2458658193834498,1216,1472,ghana-1_193_label_building.tif,,True,0.95823966229262,1789952
ghana-1_194_0,7.062949484608454,-1.454352361732815,256,384,ghana-1_194_label_building.tif,,True,0.9771525065104166,98304
ghana-1_195_0,5.002989236956018,-1.673764550779753,128,64,ghana-1_195_label_building.tif,,True,0.980224609375,8192
ghana-1_196_0,5.008725335714479,-1.6621294192730445,128,128,ghana-1_196_label_building.tif,,True,0.95709228515625,16384
ghana-1_197_0,5.072445744543076,-1.7139753958155186,256,320,ghana-1_197_label_building.tif,,True,0.98746337890625,81920
ghana-1_198_0,5.032742507945701,-2.1758348482583623,192,256,ghana-1_198_label_building.tif,,True,0.98956298828125,49152
ghana-1_199_0,5.287764412341419,-2.3834520724959103,192,192,ghana-1_199_label_building.tif,,True,0.9591742621527778,36864
ghana-1_200_0,5.640991046097805,-2.533271074295044,256,192,ghana-1_200_label_building.tif,,True,0.9758504231770834,49152
ghana-1_201_0,6.8807807329496775,-0.7659540332713921,320,384,ghana-1_201_label_building.tif,,True,0.9796142578125,122880
ghana-1_202_0,7.099945068359375,0.0585688836872577,334,410,,,True,0.883240835402366,136940
ghana-1_203_0,6.175209947538869,-0.8326367892185051,320,320,ghana-1_203_label_building.tif,,True,0.970771484375,102400
ghana-1_204_0,6.2999420166015625,0.9169169068336486,320,320,,,True,0.81767578125,102400
ghana-1_205_0,6.785501852160085,-0.2397796980617049,448,576,ghana-1_205_label_building.tif,,True,0.968932136656746,258048
ghana-1_206_0,7.6490501696182305,-0.559134817029542,640,704,ghana-1_206_label_building.tif,,True,0.9421342329545456,450560
ghana-1_207_0,8.059696425450722,-1.8747001739793083,320,256,ghana-1_207_label_building.tif,,True,0.94464111328125,81920
ghana-1_208_0,7.586042883810185,-2.4270879597031265,192,128,ghana-1_208_label_building.tif,,True,0.9438883463541666,24576
ghana-1_209_0,10.885828511127228,-1.0750650314039911,128,192,ghana-1_209_label_building.tif,,True,0.9322102864583334,24576
ghana-1_210_0,11.07414248481851,-0.0434287126378478,192,192,ghana-1_210_label_building.tif,,True,0.978271484375,36864
ghana-1_211_0,10.954467236262795,-2.210696373326632,832,1024,ghana-1_211_label_building.tif,,True,0.9692453237680289,851968
ghana-1_212_0,9.977053169113937,-0.1937892923186746,576,832,ghana-1_212_label_building.tif,,True,0.9690463074252136,479232
ghana-1_213_0,5.71661376953125,0.0085240751504898,320,256,,,True,0.88671875,81920
ghana-1_214_0,7.096557633086872,-1.1645102750020426,640,576,ghana-1_214_label_building.tif,,True,0.9445855034722224,368640
ghana-1_215_0,7.096995720235748,-1.2746708246522211,320,576,ghana-1_215_label_building.tif,,True,0.940283203125,184320
ghana-1_216_0,7.085146902080593,-1.2224445821732155,512,384,ghana-1_216_label_building.tif,,True,0.937744140625,196608
ghana-1_217_0,7.155954368406404,-1.5930668765454417,320,960,ghana-1_217_label_building.tif,,True,0.974794921875,307200
ghana-1_218_0,5.737771905522116,-0.0374953764373072,192,256,ghana-1_218_label_building.tif,,True,0.95562744140625,49152
ghana-1_219_0,5.681664293837437,-0.4014731474640365,256,256,ghana-1_219_label_building.tif,,True,0.92803955078125,65536
ghana-1_220_0,5.82629168566831,-0.3891568066567054,320,192,ghana-1_220_label_building.tif,,True,0.9073404947916668,61440
ghana-1_221_0,5.716792539047061,-0.487957542048031,192,256,ghana-1_221_label_building.tif,,True,0.9045613606770834,49152
ghana-1_222_0,5.705682639324581,-0.5918461304227909,128,256,ghana-1_222_label_building.tif,,True,0.9423828125,32768
ghana-1_223_0,8.866607666015625,0.2170570790767669,448,192,,,True,0.8366931733630952,86016
ghana-1_224_0,8.060934013269067,-2.4903061555993027,512,1088,ghana-1_224_label_building.tif,,True,0.9357353659237132,557056
ghana-1_225_0,8.060667181337552,-2.316034869090636,320,448,ghana-1_225_label_building.tif,,True,0.9554059709821427,143360
ghana-1_226_0,8.014296389998975,-2.269715148416293,320,320,ghana-1_226_label_building.tif,,True,0.9346484375,102400
ghana-1_227_0,6.12493896484375,0.9418707489967346,256,256,,,True,0.89794921875,65536
ghana-1_228_0,8.408271789550781,0.4088243842124938,576,448,,,True,0.7371419270833334,258048
ghana-1_229_0,5.633814278970724,-0.0668682972683374,256,256,ghana-1_229_label_building.tif,,True,0.9776458740234376,65536
ghana-1_230_0,5.599319248376237,-0.090104350907061,192,256,ghana-1_230_label_building.tif,,True,0.9751993815104166,49152
ghana-1_231_0,5.5546151579529575,-0.4308800579994787,192,384,ghana-1_231_label_building.tif,,True,0.992919921875,73728
ghana-1_232_0,5.69196979821267,-0.1415694504976272,128,256,ghana-1_232_label_building.tif,,True,0.9937744140625,32768
ghana-1_233_0,7.404038305705078,-1.372453856655942,512,453,ghana-1_233_label_building.tif,,True,0.9379311534216336,231936
ghana-1_234_0,6.768214893494862,-1.640481980117003,256,320,ghana-1_234_label_building.tif,,True,0.9886474609375,81920
ghana-1_235_0,8.849937438964844,0.0418485738337039,192,320,,,True,0.8241536458333333,61440
ghana-1_236_0,10.803463981839853,-0.8766910853998124,384,384,ghana-1_236_label_building.tif,,True,0.9425184461805556,147456
ghana-1_237_0,6.206935269128104,-1.659413969422883,192,192,ghana-1_237_label_building.tif,,True,0.9675835503472222,36864
ghana-1_238_0,5.616786466495781,-0.1304210834724245,192,192,ghana-1_238_label_building.tif,,True,0.9965277777777778,36864
ghana-1_239_0,5.657743055682408,-0.2283811298176836,192,192,ghana-1_239_label_building.tif,,True,0.9911838107638888,36864
ghana-1_240_0,6.698783706480777,-1.600286393870301,128,128,ghana-1_240_label_building.tif,,True,0.99395751953125,16384
ghana-1_241_0,9.08974337288152,-1.8308960678070645,192,192,ghana-1_241_label_building.tif,,True,0.9280598958333334,36864
ghana-1_242_0,8.305339976025584,-0.1024386251400438,192,256,ghana-1_242_label_building.tif,,True,0.9261067708333334,49152
ghana-1_243_0,8.053492226162541,-1.741138123585052,128,256,ghana-1_243_label_building.tif,,True,0.950958251953125,32768
ghana-1_244_0,5.089555793878684,-1.5580742212586665,192,256,ghana-1_244_label_building.tif,,True,0.9736531575520834,49152
ghana-1_245_0,10.839128113163376,-1.0168676669492187,192,256,ghana-1_245_label_building.tif,,True,0.96441650390625,49152
ghana-1_246_0,9.287968301278331,-2.4129018759020044,256,192,ghana-1_246_label_building.tif,,True,0.9334716796875,49152
ghana-1_247_0,7.412466237230146,-2.456283050475889,256,256,ghana-1_247_label_building.tif,,True,0.923858642578125,65536
ghana-1_248_0,9.461464797917882,-0.8680481368451247,192,192,ghana-1_248_label_building.tif,,True,0.9522298177083334,36864
ghana-1_249_0,5.251370238199366,-1.4537661246716038,256,256,ghana-1_249_label_building.tif,,True,0.980133056640625,65536
ghana-1_250_0,6.049495360401117,-1.2724774362534157,512,448,ghana-1_250_label_building.tif,,True,0.9723031180245536,229376
ghana-1_251_0,6.573158725264993,-2.590347306646056,192,192,ghana-1_251_label_building.tif,,True,0.9704861111111112,36864
ghana-1_252_0,8.75969080578532,-1.7562398490293556,256,256,ghana-1_252_label_building.tif,,True,0.96600341796875,65536
ghana-1_253_0,10.919954894652149,-2.2576926506915886,256,320,ghana-1_253_label_building.tif,,True,0.97197265625,81920
isreal-1_1_0,31.35494345293926,34.28398071889224,266,236,isreal-1_1_label_building.tif,,True,0.9707372244169746,62776
isreal-1_2_0,31.38324737548828,34.33340835571289,299,269,,,True,0.8807549327995424,80431
isreal-1_3_0,31.53599000421668,34.43529673434256,368,368,isreal-1_3_label_building.tif,,True,0.986656722589792,135424
isreal-1_4_0,31.830347970882244,35.01485559147537,1120,1888,isreal-1_4_label_building.tif,,True,0.9544865125605329,2114560
isreal-1_5_0,31.60876994014386,34.77735928923054,352,416,isreal-1_5_label_building.tif,,True,0.966953944493007,146432
isreal-1_6_0,31.290497865787188,34.82843268993475,352,320,isreal-1_6_label_building.tif,,True,0.9450994318181818,112640
isreal-1_7_0,32.06548162197579,34.72509923723521,832,736,isreal-1_7_label_building.tif,,True,0.9694636418269232,612352
isreal-1_8_0,32.3467195137016,34.84253250722232,320,224,isreal-1_8_label_building.tif,,True,0.9728934151785714,71680
isreal-1_9_0,31.006842399863963,34.88338777471644,256,672,isreal-1_9_label_building.tif,,True,0.9825090680803572,172032
isreal-2_1_0,31.35494345293926,34.28398071889224,266,236,isreal-2_1_label_building.tif,,True,0.9707372244169746,62776
isreal-2_2_0,31.38324737548828,34.33340835571289,299,269,,,True,0.8807549327995424,80431
isreal-2_3_0,31.53599000421668,34.43529673434256,368,368,isreal-2_3_label_building.tif,,True,0.986656722589792,135424
isreal-2_5_0,31.60876994014386,34.77735928923054,352,416,isreal-2_5_label_building.tif,,True,0.966953944493007,146432
isreal-2_6_0,31.290497865787188,34.82843268993475,352,320,isreal-2_6_label_building.tif,,True,0.9450994318181818,112640
isreal-2_9_0,31.006842399863963,34.88338777471644,256,672,isreal-2_9_label_building.tif,,True,0.9825090680803572,172032
japan_0_0,43.176292419433594,141.2250823974609,2500,2500,,,True,0.62728752,6250000
japan_1_0,42.72647857666016,141.2417449951172,2500,2500,,,True,0.8229848,6250000
japan_2_0,41.93436629077983,140.61055955779975,2500,2500,japan_2_label_building.tif,japan_2_label_roads.tif,True,0.9805744,6250000
japan_3_0,41.54742813110352,139.9489189699012,2500,2500,japan_3_label_building.tif,japan_3_label_roads.tif,True,0.96516512,6250000
japan_4_0,41.6002462778948,140.1015994382728,2500,2500,japan_4_label_building.tif,japan_4_label_roads.tif,True,0.99516464,6250000
japan_5_0,41.91520835038418,139.97141628479105,2500,2500,japan_5_label_building.tif,japan_5_label_roads.tif,True,0.99383792,6250000
japan_6_0,41.80041076239986,140.22179603331165,2500,2500,japan_6_label_building.tif,japan_6_label_roads.tif,True,0.99308384,6250000
japan_7_0,42.198897898705205,140.46270030588903,2500,2500,japan_7_label_building.tif,japan_7_label_roads.tif,True,0.98756416,6250000
japan_8_0,41.91829187132381,140.98353576660156,2500,2500,japan_8_label_building.tif,japan_8_label_roads.tif,True,0.94382672,6250000
japan_9_0,42.36795712538289,140.11562812523294,2500,2500,japan_9_label_building.tif,japan_9_label_roads.tif,True,0.98579616,6250000
japan_10_0,42.284893007150544,139.32947558651972,2500,2500,japan_10_label_building.tif,japan_10_label_roads.tif,True,0.9971368,6250000
japan_11_0,42.53530680669892,139.70965701879547,2500,2500,japan_11_label_building.tif,japan_11_label_roads.tif,True,0.98541872,6250000
japan_12_0,42.875022977523535,140.07569368892112,2500,2500,japan_12_label_building.tif,japan_12_label_roads.tif,True,0.99214832,6250000
japan_13_0,42.61568459058371,140.70903508292048,2500,2500,japan_13_label_building.tif,japan_13_label_roads.tif,True,0.983504,6250000
japan_14_0,42.54237365722656,140.93359375,2500,2500,,,True,0.82557136,6250000
japan_15_0,43.12224980167229,140.41667863775348,2500,2500,japan_15_label_building.tif,japan_15_label_roads.tif,True,0.98642912,6250000
japan_16_0,43.30368523095165,140.83888830610073,2500,2500,japan_16_label_building.tif,japan_16_label_roads.tif,True,0.99282288,6250000
japan_17_0,43.87872314453125,142.1836700439453,2500,2500,,,True,0.68814704,6250000
japan_18_0,43.835975646972656,141.78302001953125,2500,2500,,,True,0.63847216,6250000
japan_19_0,44.45186233520508,141.5581817626953,2500,2500,,,True,0.8004448,6250000
japan_20_0,45.316927072791536,141.04825765143576,2500,2500,japan_20_label_building.tif,japan_20_label_roads.tif,True,0.93571296,6250000
japan_21_0,45.493255615234375,141.54986572265625,2500,2500,,,True,0.71084912,6250000
japan_22_0,45.045745849609375,142.40887451171875,2500,2500,,,True,0.86633696,6250000
japan_23_0,44.58688735961913,142.1836395263672,2500,2500,,,True,0.83773024,6250000
japan_24_0,44.46461486816406,143.1582489013672,2500,2500,,,True,0.73439632,6250000
japan_25_0,43.90790557861328,143.72479248046875,2500,2500,,,True,0.62417824,6250000
japan_26_0,43.03115081787109,143.01675415039062,2500,2500,,,True,0.56279616,6250000
japan_27_0,42.756229400634766,143.0334320068359,2500,2500,,,True,0.60608096,6250000
japan_28_0,42.13973617553711,143.05010986328125,2500,2500,,,True,0.88534752,6250000
japan_29_0,43.43983980786962,145.43465795869324,2500,2500,japan_29_label_building.tif,japan_29_label_roads.tif,True,0.98558208,6250000
japan_30_0,43.65988319423488,144.8145114139381,2500,2500,japan_30_label_building.tif,japan_30_label_roads.tif,True,0.94339968,6250000
japan_31_0,43.12594533101852,144.2093402587017,2500,2500,japan_31_label_building.tif,japan_31_label_roads.tif,True,0.97894592,6250000
japan_32_0,43.59532582063873,144.2965252081746,2500,2500,japan_32_label_building.tif,japan_32_label_roads.tif,True,0.97628896,6250000
japan_33_0,43.29819516943959,144.85806962896444,2500,2500,japan_33_label_building.tif,japan_33_label_roads.tif,True,0.95950656,6250000
japan_34_0,43.527542114257805,141.7164306640625,2500,2500,,,True,0.73545952,6250000
japan_35_0,24.885406494140625,125.20006561279295,2500,2500,,,True,0.82030512,6250000
japan_36_0,24.500289916992188,124.05007934570312,2500,2500,,,True,0.86588128,6250000
japan_37_0,43.053081512451165,141.87472534179688,2500,2500,,,True,0.8949328,6250000
japan_38_0,43.31306076049805,142.5088348388672,2500,2500,,,True,0.8936576,6250000
japan_39_0,43.996481015236746,143.03174075684632,2500,2500,japan_39_label_building.tif,japan_39_label_roads.tif,True,0.93418368,6250000
nigeria_0_0,6.614021301269531,3.2334060668945312,2500,2500,,,True,0.85087152,6250000
nigeria_1_0,6.560523678836974,3.404567250477604,2500,2500,nigeria_1_label_building.tif,nigeria_1_label_roads.tif,True,0.9047792,6250000
nigeria_2_0,6.588951110839844,3.058405637741089,2500,2500,,,True,0.75543456,6250000
nigeria_3_0,6.546125039881243,2.777737956564027,2500,2500,nigeria_3_label_building.tif,nigeria_3_label_roads.tif,True,0.9735336,6250000
nigeria_4_0,6.8091347778039335,2.870396139692478,2500,2500,nigeria_4_label_building.tif,nigeria_4_label_roads.tif,True,0.94888368,6250000
nigeria_5_0,6.738975524902344,3.2334060668945312,2500,2500,,,True,0.85789728,6250000
nigeria_6_0,6.9474945068359375,3.808407068252563,2500,2500,,,True,0.72373856,6250000
nigeria_7_0,6.697608947753905,3.8584072589874263,2500,2500,,,True,0.81632224,6250000
nigeria_8_0,7.528925189499966,2.876569812908662,2500,2500,nigeria_8_label_building.tif,nigeria_8_label_roads.tif,True,0.93990512,6250000
nigeria_9_0,7.263771057128905,3.2334060668945312,2500,2500,,,True,0.6159344,6250000
nigeria_10_0,7.170591020478732,2.866353482495361,2500,2500,nigeria_10_label_building.tif,nigeria_10_label_roads.tif,True,0.9406016,6250000
nigeria_11_0,7.261386720757368,2.74108518000302,2500,2500,nigeria_11_label_building.tif,nigeria_11_label_roads.tif,True,0.94466528,6250000
nigeria_12_0,7.788475036621093,3.0667433738708496,2500,2500,,,True,0.49771328,6250000
nigeria_13_0,7.705314636230467,3.333407163619995,2500,2500,,,True,0.44439408,6250000
nigeria_14_0,6.598045349121094,4.758398532867432,2500,2500,,,True,0.87437552,6250000
nigeria_15_0,6.589942932128905,5.241733074188232,2500,2500,,,True,0.83824288,6250000
nigeria_16_0,5.726741635797338,5.092183566974335,2500,2500,nigeria_16_label_building.tif,nigeria_16_label_roads.tif,True,0.90240544,6250000
nigeria_17_0,6.456764221191406,5.516725540161133,2500,2500,,,True,0.6835696,6250000
nigeria_18_0,5.673667907714844,5.658395290374756,2500,2500,,,True,0.735112,6250000
nigeria_19_0,5.044878041891362,6.202665005071017,2500,2500,nigeria_19_label_building.tif,nigeria_19_label_roads.tif,True,0.97418192,6250000
nigeria_20_0,4.944758730105024,6.862950613251765,2500,2500,nigeria_20_label_building.tif,nigeria_20_label_roads.tif,True,0.9635856,6250000
nigeria_21_0,4.993912361411096,7.0197764742670286,2500,2500,nigeria_21_label_building.tif,nigeria_21_label_roads.tif,True,0.96429936,6250000
nigeria_22_0,4.538613042225169,7.046367642808744,2500,2500,nigeria_22_label_building.tif,nigeria_22_label_roads.tif,True,0.9923312,6250000
nigeria_23_0,4.825455165143693,7.517168498920136,2500,2500,nigeria_23_label_building.tif,nigeria_23_label_roads.tif,True,0.96540528,6250000
nigeria_24_0,5.132252783750834,7.558382511138916,2500,2500,nigeria_24_label_building.tif,nigeria_24_label_roads.tif,True,0.98347952,6250000
nigeria_25_0,5.250841713225228,7.205066469349636,2500,2500,nigeria_25_label_building.tif,nigeria_25_label_roads.tif,True,0.96665648,6250000
nigeria_26_0,5.050861152211336,8.207933448864289,2500,2500,nigeria_26_label_building.tif,nigeria_26_label_roads.tif,True,0.97227504,6250000
nigeria_27_0,5.047677913850476,8.319498110510652,2500,2500,nigeria_27_label_building.tif,nigeria_27_label_roads.tif,True,0.98170544,6250000
nigeria_28_0,4.659913489273559,7.884644253336243,2500,2500,nigeria_28_label_building.tif,nigeria_28_label_roads.tif,True,0.98205424,6250000
nigeria_29_0,6.267686408709793,6.650592490299623,2500,2500,nigeria_29_label_building.tif,nigeria_29_label_roads.tif,True,0.9473768,6250000
nigeria_30_0,6.289940455770363,6.517441808202634,2500,2500,nigeria_30_label_building.tif,nigeria_30_label_roads.tif,True,0.94321776,6250000
nigeria_31_0,7.304518771665516,8.021903198751675,2500,2500,nigeria_31_label_building.tif,nigeria_31_label_roads.tif,True,0.93832576,6250000
nigeria_32_0,7.031059468263121,7.285545525010742,2500,2500,nigeria_32_label_building.tif,nigeria_32_label_roads.tif,True,0.95969424,6250000
nigeria_33_0,6.574524619372097,7.423884356115752,2500,2500,nigeria_33_label_building.tif,nigeria_33_label_roads.tif,True,0.92734576,6250000
nigeria_34_0,7.916582266396103,6.582312734397094,2500,2500,nigeria_34_label_building.tif,nigeria_34_label_roads.tif,True,0.93110816,6250000
nigeria_35_0,7.473858506109981,2.7333788871765137,2500,2500,nigeria_35_label_building.tif,nigeria_35_label_roads.tif,True,0.93321232,6250000
nigeria_36_0,7.505638122558594,3.8250691890716553,2500,2500,,,True,0.7052896,6250000
nigeria_37_0,7.480613708496093,3.733406782150269,2500,2500,,,True,0.72424816,6250000
nigeria_38_0,5.765380859375,5.825061321258545,2500,2500,,,True,0.74519888,6250000
nigeria_39_0,7.296974182128905,2.9917392730712886,2500,2500,,,True,0.57074816,6250000
nigeria_40_0,7.093651638170336,2.5480696734769883,2500,2500,nigeria_40_label_building.tif,nigeria_40_label_roads.tif,True,0.9410368,6250000
nigeria_41_0,6.484169679214556,2.323969276221433,2500,2500,nigeria_41_label_building.tif,nigeria_41_label_roads.tif,True,0.98903264,6250000
nigeria_42_0,8.043626003583885,2.8763901498518383,2500,2500,nigeria_42_label_building.tif,nigeria_42_label_roads.tif,True,0.94904864,6250000
nigeria_43_0,8.255271911621092,3.633403778076172,2500,2500,,,True,0.54371952,6250000
nigeria_44_0,9.021461486816406,3.308407783508301,2500,2500,,,True,0.55562032,6250000
nigeria_45_0,9.013633728027344,4.116735458374024,2500,2500,,,True,0.6024352,6250000
nigeria_46_0,8.605621337890625,4.43339729309082,2500,2500,,,True,0.52299008,6250000
nigeria_47_0,8.247222900390625,4.125069618225098,2500,2500,,,True,0.45582864,6250000
nigeria_48_0,7.889183044433594,4.441734790802002,2500,2500,,,True,0.7156976,6250000
nigeria_49_0,7.589271545410157,4.441734790802002,2500,2500,,,True,0.8782352,6250000
nigeria_50_0,7.20922215320087,4.724350393793211,2500,2500,nigeria_50_label_building.tif,nigeria_50_label_roads.tif,True,0.92801936,6250000
nigeria_51_0,7.7312469482421875,5.1083970069885245,2500,2500,,,True,0.72081104,6250000
nigeria_52_0,7.201109731873673,4.979560145603946,2500,2500,nigeria_52_label_building.tif,nigeria_52_label_roads.tif,True,0.93569536,6250000
nigeria_53_0,7.306541442871093,5.475062370300293,2500,2500,,,True,0.72650672,6250000
nigeria_54_0,6.366517054482042,6.075150675949797,2500,2500,nigeria_54_label_building.tif,nigeria_54_label_roads.tif,True,0.94442976,6250000
nigeria_55_0,4.544193241779507,5.712613271410556,2500,2500,nigeria_55_label_building.tif,nigeria_55_label_roads.tif,True,0.9531432,6250000
nigeria_56_0,5.753666769323881,7.716357917080932,2500,2500,nigeria_56_label_building.tif,nigeria_56_label_roads.tif,True,0.98897952,6250000
nigeria_57_0,5.294342583361851,7.597801800138088,2500,2500,nigeria_57_label_building.tif,nigeria_57_label_roads.tif,True,0.97703728,6250000
nigeria_58_0,9.71320343017578,3.8250761032104488,2500,2500,,,True,0.54069232,6250000
nigeria_59_0,10.021095275878906,3.333407163619995,2500,2500,,,True,0.54094192,6250000
nigeria_60_0,11.037567138671877,3.575075387954712,2500,2500,,,True,0.60046112,6250000
nigeria_61_0,11.695823669433592,3.791745901107788,2500,2500,,,True,0.72372848,6250000
nigeria_62_0,13.270500183105469,4.025068283081056,2500,2500,,,True,0.62356656,6250000
nigeria_63_0,12.470657348632812,3.9084095954895015,2500,2500,,,True,0.7078816,6250000
nigeria_64_0,10.338470458984377,4.508402824401856,2500,2500,,,True,0.82306128,6250000
nigeria_65_0,8.247703552246092,4.99173641204834,2500,2500,,,True,0.60288224,6250000
nigeria_66_0,8.331329345703125,5.516726016998291,2500,2500,,,True,0.55742,6250000
nigeria_67_0,9.40570831298828,4.941735744476318,2500,2500,,,True,0.60990384,6250000
nigeria_68_0,7.7080333890675,6.112162301787293,2500,2500,nigeria_68_label_building.tif,nigeria_68_label_roads.tif,True,0.92741184,6250000
nigeria_69_0,7.516596876854614,7.51806776787857,2500,2500,nigeria_69_label_building.tif,nigeria_69_label_roads.tif,True,0.97013584,6250000
nigeria_70_0,8.471204741780035,8.005687851388853,2500,2500,nigeria_70_label_building.tif,nigeria_70_label_roads.tif,True,0.9610512,6250000
nigeria_71_0,9.233457229339692,7.265543425177029,2500,2500,nigeria_71_label_building.tif,nigeria_71_label_roads.tif,True,0.9501664,6250000
nigeria_72_0,9.140169148889331,7.48473732735733,2500,2500,nigeria_72_label_building.tif,nigeria_72_label_roads.tif,True,0.9476112,6250000
nigeria_73_0,9.29307248828894,7.064660559416836,2500,2500,nigeria_73_label_building.tif,nigeria_73_label_roads.tif,True,0.95036432,6250000
nigeria_74_0,9.189689636230467,5.8917236328125,2500,2500,,,True,0.59283264,6250000
nigeria_75_0,8.839614868164062,5.641730308532715,2500,2500,,,True,0.48026224,6250000
nigeria_76_0,9.597076990708956,6.325772820928468,2500,2500,nigeria_76_label_building.tif,nigeria_76_label_roads.tif,True,0.95955472,6250000
nigeria_77_0,9.839599609375,5.9583940505981445,2500,2500,,,True,0.64410832,6250000
nigeria_78_0,10.5247036015292,6.28384015648239,2500,2500,nigeria_78_label_building.tif,nigeria_78_label_roads.tif,True,0.96908384,6250000
nigeria_79_0,10.43035888671875,4.858403205871582,2500,2500,,,True,0.85717984,6250000
nigeria_80_0,8.736111940994872,6.56959938613086,2500,2500,nigeria_80_label_building.tif,nigeria_80_label_roads.tif,True,0.95596608,6250000
nigeria_81_0,11.222030639648436,5.150064945220947,2500,2500,,,True,0.85292912,6250000
nigeria_82_0,11.1298828125,4.491732597351073,2500,2500,,,True,0.64940256,6250000
nigeria_83_0,11.654594421386719,4.316739082336426,2500,2500,,,True,0.69225488,6250000
nigeria_84_0,12.16326904296875,4.9167327880859375,2500,2500,,,True,0.72852496,6250000
nigeria_85_0,12.979728698730469,4.933398723602295,2500,2500,,,True,0.60831792,6250000
nigeria_86_0,13.45501708984375,5.391727924346924,2500,2500,,,True,0.70518928,6250000
nigeria_87_0,10.981063842773436,6.000059127807617,2500,2500,,,True,0.65395424,6250000
nigeria_88_0,11.273332129731322,6.401139108864622,2500,2500,nigeria_88_label_building.tif,nigeria_88_label_roads.tif,True,0.97215824,6250000
nigeria_89_0,10.098396301269531,6.704006755951297,2500,2500,nigeria_89_label_building.tif,nigeria_89_label_roads.tif,True,0.95046368,6250000
nigeria_90_0,8.0020580498208,6.956950547260496,2500,2500,nigeria_90_label_building.tif,nigeria_90_label_roads.tif,True,0.9513128,6250000
nigeria_91_0,11.930809020996092,5.916731357574463,2500,2500,,,True,0.60026544,6250000
nigeria_92_0,12.285005370493815,6.192085057009643,2500,2500,nigeria_92_label_building.tif,nigeria_92_label_roads.tif,True,0.97262048,6250000
nigeria_93_0,12.772224426269531,5.825061321258545,2500,2500,,,True,0.81364832,6250000
nigeria_94_0,13.120219356183627,6.305514577949948,2500,2500,nigeria_94_label_building.tif,nigeria_94_label_roads.tif,True,0.97814592,6250000
nigeria_95_0,13.405349731445312,5.741724967956543,2500,2500,,,True,0.63148832,6250000
nigeria_96_0,13.224807224794509,7.334468214241822,2500,2500,nigeria_96_label_building.tif,nigeria_96_label_roads.tif,True,0.96652288,6250000
nigeria_97_0,12.67175816608686,6.778835008391297,2500,2500,nigeria_97_label_building.tif,nigeria_97_label_roads.tif,True,0.97762864,6250000
